erdogan critic held in spain returns to germany denouncing  despotism ,duesseldorf  germany  reuters    author dogan akhanli flew back to germany on thursday after he was briefly detained in spain at turkey s request  and lambasted ankara for launching a  failed manhunt   turkey issued an interpol warrant for the turkish german writer  a critic of president tayyip erdogan s government  in august  akhanli was quickly released  but the move inflamed a row between germany and turkey  both nato members  his lawyer at the time said the detention was part of a turkish crackdown on dissidents  as akhanli embraced loved ones at duesseldorf airport  a man shouted at him in turkish   this country cannot save you   the author told reporters   i would say turkey s manhunt has failed  that might be why this man is so annoyed and feels the need to threaten me   denouncing  despotism  in turkey  he said reports that prominent activist and businessman osman kavala was arrested on wednesday in istanbul showed that  if this country arrests even him  then really nobody is safe there   akhanli  detained in the  and  in turkey for opposition activities  including running a leftist newspaper  fled turkey in  and has lived and worked in the german city of cologne since   ties between ankara and berlin have been increasingly strained in the aftermath of last year s failed coup in turkey as turkish authorities sacked or suspended   people and detained more than    including other german nationals  ,worldnews,1,erdogan critic held in spain returns to germany denouncing  despotism  duesseldorf  germany  reuters    author dogan akhanli flew back to germany on thursday after he was briefly detained in spain at turkey s request  and lambasted ankara for launching a  failed manhunt   turkey issued an interpol warrant for the turkish german writer  a critic of president tayyip erdogan s government  in august  akhanli was quickly released  but the move inflamed a row between germany and turkey  both nato members  his lawyer at the time said the detention was part of a turkish crackdown on dissidents  as akhanli embraced loved ones at duesseldorf airport  a man shouted at him in turkish   this country cannot save you   the author told reporters   i would say turkey s manhunt has failed  that might be why this man is so annoyed and feels the need to threaten me   denouncing  despotism  in turkey  he said reports that prominent activist and businessman osman kavala was arrested on wednesday in istanbul showed that  if this country arrests even him  then really nobody is safe there   akhanli  detained in the  and  in turkey for opposition activities  including running a leftist newspaper  fled turkey in  and has lived and worked in the german city of cologne since   ties between ankara and berlin have been increasingly strained in the aftermath of last year s failed coup in turkey as turkish authorities sacked or suspended   people and detained more than    including other german nationals  
italy s renzi pledges to hike budget deficit if he wins election,rome  reuters    former prime minister matteo renzi said on thursday that if he wins next year s election he will slash taxes and sharply raise italy s budget deficit rather than lower it as european union rules require   we ll take the deficit back up to   percent  of gross domestic product   cutting taxes by  to  billion euros      billion    renzi  the leader of the ruling democratic party  pd  said in an evening television interview  italy has committed to cutting its deficit to   percent of gdp next year from a targeted   percent this year  and to balance its budget in   brussels says reining in the annual deficit toward zero is necessary to bring down italy s huge public debt of  percent of gdp  the highest in the euro zone after greece s  ahead of the election to be held by may  all the main parties have come out strongly against the eu s so called  fiscal compact   agreed in   which sets tough deficit and debt reduction goals for high debt countries like italy  renzi resigned as prime minister in december last year after losing a referendum over his plans for constitutional reform  and was replaced by his former foreign minister paolo gentiloni  he first floated the idea of hiking the deficit in a book he published in july  but the suggestion drew a cool response from italian government ministers and the eu  the pd is running neck and neck with the anti establishment  star movement  according to opinion polls  but the surveys suggest no party or coalition is likely to win a working majority in parliament    ,worldnews,1,italy s renzi pledges to hike budget deficit if he wins election rome  reuters    former prime minister matteo renzi said on thursday that if he wins next year s election he will slash taxes and sharply raise italy s budget deficit rather than lower it as european union rules require   we ll take the deficit back up to   percent  of gross domestic product   cutting taxes by  to  billion euros      billion    renzi  the leader of the ruling democratic party  pd  said in an evening television interview  italy has committed to cutting its deficit to   percent of gdp next year from a targeted   percent this year  and to balance its budget in   brussels says reining in the annual deficit toward zero is necessary to bring down italy s huge public debt of  percent of gdp  the highest in the euro zone after greece s  ahead of the election to be held by may  all the main parties have come out strongly against the eu s so called  fiscal compact   agreed in   which sets tough deficit and debt reduction goals for high debt countries like italy  renzi resigned as prime minister in december last year after losing a referendum over his plans for constitutional reform  and was replaced by his former foreign minister paolo gentiloni  he first floated the idea of hiking the deficit in a book he published in july  but the suggestion drew a cool response from italian government ministers and the eu  the pd is running neck and neck with the anti establishment  star movement  according to opinion polls  but the surveys suggest no party or coalition is likely to win a working majority in parliament    
leaders of venezuela s bruised opposition to travel abroad to denounce  voting fraud ,caracas  reuters    key members of venezuela s opposition  divided and dispirited after losing gubernatorial elections over the weekend  will travel abroad to denounce what it says is a  fraudulent  voting system under leftist president nicolas maduro   congress president julio borges said in a press conference on thursday that the opposition coalition will try to stir up international support  which could result in further sanctions against maduro s administration   his unpopular government unexpectedly swept to victory in sunday s regional vote  pocketing  of  states in the midst of a debilitating economic crisis that has millions skipping meals as soaring inflation destroys salaries   polls had forecast the opposition easily beating the ruling socialists  maduro s rivals say a mix of dirty tricks  like  moving hundreds of voting centers in opposition areas at the last minute and including the names of opposition politicians who lost in primaries on ballots  worked against them    we made a huge effort  we aimed to overcome all the obstacles  and what the government did was upgrade its fraud and its cheating   said borges  adding that politicians were due to travel to fellow latin american countries and other supportive nations shortly    we have the full records of this electoral process and we re going to submit them to various international bodies  so that     they can be audited   added borges  who did not provide further details on the trips  while the opposition first cried fraud  without providing proof  it later scaled back its accusations and is now focusing on the minerals rich state of bolivar where it says its losing candidate was robbed of decisive votes   maduro blasted his opponents as sore losers who cry fraud when convenient  on thursday  he inaugurated hector rodriguez  a rising star in the socialist party  as governor of miranda state in a ceremony filled with song and dance   opposition politicians have acknowledged that demoralization in their own ranks hurt turnout  many opposition supporters are exhausted after four months of protests earlier this year and were loath to participate in what some saw as a rigged vote that would legitimize maduro as a dictator   they were even more downbeat after the vote  however  as it casts doubt on whether they can remove the ruling socialist party in next year s presidential election    the government s handling of  sunday s  vote suggests that it is not even willing to entertain anything close to free and fair presidential elections in   even if it prompts growing international isolation  renewed unrest  and increased outward migration   consultancy eurasia wrote in a note to clients this week  ,worldnews,1,leaders of venezuela s bruised opposition to travel abroad to denounce  voting fraud  caracas  reuters    key members of venezuela s opposition  divided and dispirited after losing gubernatorial elections over the weekend  will travel abroad to denounce what it says is a  fraudulent  voting system under leftist president nicolas maduro   congress president julio borges said in a press conference on thursday that the opposition coalition will try to stir up international support  which could result in further sanctions against maduro s administration   his unpopular government unexpectedly swept to victory in sunday s regional vote  pocketing  of  states in the midst of a debilitating economic crisis that has millions skipping meals as soaring inflation destroys salaries   polls had forecast the opposition easily beating the ruling socialists  maduro s rivals say a mix of dirty tricks  like  moving hundreds of voting centers in opposition areas at the last minute and including the names of opposition politicians who lost in primaries on ballots  worked against them    we made a huge effort  we aimed to overcome all the obstacles  and what the government did was upgrade its fraud and its cheating   said borges  adding that politicians were due to travel to fellow latin american countries and other supportive nations shortly    we have the full records of this electoral process and we re going to submit them to various international bodies  so that     they can be audited   added borges  who did not provide further details on the trips  while the opposition first cried fraud  without providing proof  it later scaled back its accusations and is now focusing on the minerals rich state of bolivar where it says its losing candidate was robbed of decisive votes   maduro blasted his opponents as sore losers who cry fraud when convenient  on thursday  he inaugurated hector rodriguez  a rising star in the socialist party  as governor of miranda state in a ceremony filled with song and dance   opposition politicians have acknowledged that demoralization in their own ranks hurt turnout  many opposition supporters are exhausted after four months of protests earlier this year and were loath to participate in what some saw as a rigged vote that would legitimize maduro as a dictator   they were even more downbeat after the vote  however  as it casts doubt on whether they can remove the ruling socialist party in next year s presidential election    the government s handling of  sunday s  vote suggests that it is not even willing to entertain anything close to free and fair presidential elections in   even if it prompts growing international isolation  renewed unrest  and increased outward migration   consultancy eurasia wrote in a note to clients this week  
exiled venezuelan opposition magistrates resurface in chile,santiago  reuters    a group of opposition appointed venezuelan judges arrived on thursday in chile as exiles after more than two months holed up at the chilean ambassador s residence in caracas to avoid arrest in the crisis hit country  chile s foreign ministry had granted the five parallel magistrates asylum in august  threatened with jail by venezuelan president nicolas maduro  they remained in venezuela until last week  when they said they fled the country   four of the five resurfaced in santiago on thursday morning  another is expected to arrive later in the day   all we can say today is that we were forced to abandon our beloved home of venezuela  but that another nation has embraced us  and will protect our freedom   beatriz ruiz  one of the five  told reporters at santiago airport  ruiz is one of  unofficial magistrates who were threatened with jail by maduro after the opposition led national assembly appointed them in july to challenge the country s supreme court  which has heavily favored the ruling socialist party  maduro and the supreme court  however  contend that the designation of the opposition magistrates was illegal   the status of the remaining unofficial magistrates remains unclear  three were detained  although local media reported they were subsequently freed  others have fled to the united states and colombia  chile is among  countries in the americas that form the so called lima group that criticized venezuela s entirely pro government  member legislative superbody  known as the constituent assembly  elected in july  the lima group this week criticized a nationwide election held in venezuela on sunday  when the ruling socialist party took  of  governorships in a nationwide vote despite widespread anger over economic hardship  that has left millions suffering food shortages  a currency collapse and soaring inflation  ,worldnews,1,exiled venezuelan opposition magistrates resurface in chile santiago  reuters    a group of opposition appointed venezuelan judges arrived on thursday in chile as exiles after more than two months holed up at the chilean ambassador s residence in caracas to avoid arrest in the crisis hit country  chile s foreign ministry had granted the five parallel magistrates asylum in august  threatened with jail by venezuelan president nicolas maduro  they remained in venezuela until last week  when they said they fled the country   four of the five resurfaced in santiago on thursday morning  another is expected to arrive later in the day   all we can say today is that we were forced to abandon our beloved home of venezuela  but that another nation has embraced us  and will protect our freedom   beatriz ruiz  one of the five  told reporters at santiago airport  ruiz is one of  unofficial magistrates who were threatened with jail by maduro after the opposition led national assembly appointed them in july to challenge the country s supreme court  which has heavily favored the ruling socialist party  maduro and the supreme court  however  contend that the designation of the opposition magistrates was illegal   the status of the remaining unofficial magistrates remains unclear  three were detained  although local media reported they were subsequently freed  others have fled to the united states and colombia  chile is among  countries in the americas that form the so called lima group that criticized venezuela s entirely pro government  member legislative superbody  known as the constituent assembly  elected in july  the lima group this week criticized a nationwide election held in venezuela on sunday  when the ruling socialist party took  of  governorships in a nationwide vote despite widespread anger over economic hardship  that has left millions suffering food shortages  a currency collapse and soaring inflation  
putin dials up anti u s  rhetoric  keeps mum on re election,sochi moscow  reuters    president vladimir putin launched one of his most stinging critiques of u s  foreign policy on thursday  listing what he called some of the biggest betrayals in u s  russia relations  he declined to say if he would run for a fourth presidential term in an election set for march  though he is expected to stand after dominating russian politics for  years  instead  he used a high profile televised discussion with foreign academics in southern russia to reach back to what he regards as the darkest days of u s  russia relations  opinion polls suggest that harsh rhetoric towards the west plays well with many russian voters  who credit putin for restoring national pride and standing up to what they see as western encroachment  asked by a germany based academic to identify what mistakes moscow had made in its relations with the west  putin told the valdai discussion forum in the black sea resort of sochi    our biggest mistake was that we trusted you too much  you interpreted our trust as weakness and you exploited that   visibly angry at times  putin cast russia as the wronged party and its post soviet leadership as too naive and trusting   unfortunately  our western partners  having divided the ussr s geopolitical legacy  were certain of their own incontestable righteousness having declared themselves the victors of the  cold war   said putin   they started to openly interfere in the sovereign affairs of countries and to export democracy in the same way as in their time the soviet leadership tried to export the socialist revolution to the whole world   putin said u s  russia relations were in a lamentable state  referencing an  unprecedented  anti russian campaign in the united states  the closure of russian diplomatic facilities there and pressure on russian media by u s  authorities  he did not single out u s  president donald trump for personal criticism  but said trump s behavior was unpredictable as a result of political foes who were preventing him from fulfilling almost all of his policy pledges  putin said the united states was trying to squeeze russia out of european energy markets with its latest batch of sanctions  which trump grudgingly signed into law in august after congress approved them   the recent sanctions package adopted by the u s  congress was openly designed to push russia out of european energy markets and to force europe to switch to more expensive liquefied natural gas from the united states  even though the volumes there are not yet sufficient   he said  he criticized trump s predecessors  describing how he believed the united states had betrayed russia in the  by not reciprocating what he called the unprecedented access moscow gave washington to russia s secret nuclear facilities  he said the united states had flouted nuclear and chemical weapons treaties  saying moscow had diligently complied with the same pacts only to be repeatedly let down by the united states  his speech and ripostes in a punchy question and answer session that followed often sounded like a history lesson    the united states had tried to stir up separatism in southern russia in the   said putin  something he said he knew for a fact from his stint leading the fsb spy agency  the  u s  led invasion of iraq and nato s  bombing of yugoslavia were bad  he said  and in comments that could have been drawn straight from the pages of the cold war  putin accused the united states of upsetting the strategic nuclear balance by modernizing its arsenal of weapons  russia would develop new weapons systems  he pledged  if it was forced to  and if the united states withdrew from a landmark arms control treaty   the intermediate range nuclear forces treaty   russia would hit back fast   from our side  the response will be instant  and i want to warn  symmetrical   said putin   this version of the story was refiled to fix a typo in the headline  ,worldnews,1,putin dials up anti u s  rhetoric  keeps mum on re election sochi moscow  reuters    president vladimir putin launched one of his most stinging critiques of u s  foreign policy on thursday  listing what he called some of the biggest betrayals in u s  russia relations  he declined to say if he would run for a fourth presidential term in an election set for march  though he is expected to stand after dominating russian politics for  years  instead  he used a high profile televised discussion with foreign academics in southern russia to reach back to what he regards as the darkest days of u s  russia relations  opinion polls suggest that harsh rhetoric towards the west plays well with many russian voters  who credit putin for restoring national pride and standing up to what they see as western encroachment  asked by a germany based academic to identify what mistakes moscow had made in its relations with the west  putin told the valdai discussion forum in the black sea resort of sochi    our biggest mistake was that we trusted you too much  you interpreted our trust as weakness and you exploited that   visibly angry at times  putin cast russia as the wronged party and its post soviet leadership as too naive and trusting   unfortunately  our western partners  having divided the ussr s geopolitical legacy  were certain of their own incontestable righteousness having declared themselves the victors of the  cold war   said putin   they started to openly interfere in the sovereign affairs of countries and to export democracy in the same way as in their time the soviet leadership tried to export the socialist revolution to the whole world   putin said u s  russia relations were in a lamentable state  referencing an  unprecedented  anti russian campaign in the united states  the closure of russian diplomatic facilities there and pressure on russian media by u s  authorities  he did not single out u s  president donald trump for personal criticism  but said trump s behavior was unpredictable as a result of political foes who were preventing him from fulfilling almost all of his policy pledges  putin said the united states was trying to squeeze russia out of european energy markets with its latest batch of sanctions  which trump grudgingly signed into law in august after congress approved them   the recent sanctions package adopted by the u s  congress was openly designed to push russia out of european energy markets and to force europe to switch to more expensive liquefied natural gas from the united states  even though the volumes there are not yet sufficient   he said  he criticized trump s predecessors  describing how he believed the united states had betrayed russia in the  by not reciprocating what he called the unprecedented access moscow gave washington to russia s secret nuclear facilities  he said the united states had flouted nuclear and chemical weapons treaties  saying moscow had diligently complied with the same pacts only to be repeatedly let down by the united states  his speech and ripostes in a punchy question and answer session that followed often sounded like a history lesson    the united states had tried to stir up separatism in southern russia in the   said putin  something he said he knew for a fact from his stint leading the fsb spy agency  the  u s  led invasion of iraq and nato s  bombing of yugoslavia were bad  he said  and in comments that could have been drawn straight from the pages of the cold war  putin accused the united states of upsetting the strategic nuclear balance by modernizing its arsenal of weapons  russia would develop new weapons systems  he pledged  if it was forced to  and if the united states withdrew from a landmark arms control treaty   the intermediate range nuclear forces treaty   russia would hit back fast   from our side  the response will be instant  and i want to warn  symmetrical   said putin   this version of the story was refiled to fix a typo in the headline  
germany says worried about new generation of islamic state recruits,berlin  reuters    germany s domestic intelligence agency said on thursday that minors returning from war zones in syria and iraq could grow into a new generation of recruits in germany for the islamic state group  more than  people from germany went to join islamic state in syria and iraq  some  percent of them women and  percent minors  the bfv domestic intelligence agency said  with islamic state losing territory in syria and iraq  many of the women are expected to return with their children  germany needs to prepare for the risk of the children being radicalized  bfv chief hans georg maassen said   we see the danger of children who socialized with and were indoctrinated by jihadists returning to germany from the war zones   said maassen   this could allow a new generation of jihadists to be raised here   last year  a  year old german iraqi boy failed in an attempt to detonate two explosive devices in the western town of ludwigshafen  ,worldnews,1,germany says worried about new generation of islamic state recruits berlin  reuters    germany s domestic intelligence agency said on thursday that minors returning from war zones in syria and iraq could grow into a new generation of recruits in germany for the islamic state group  more than  people from germany went to join islamic state in syria and iraq  some  percent of them women and  percent minors  the bfv domestic intelligence agency said  with islamic state losing territory in syria and iraq  many of the women are expected to return with their children  germany needs to prepare for the risk of the children being radicalized  bfv chief hans georg maassen said   we see the danger of children who socialized with and were indoctrinated by jihadists returning to germany from the war zones   said maassen   this could allow a new generation of jihadists to be raised here   last year  a  year old german iraqi boy failed in an attempt to detonate two explosive devices in the western town of ludwigshafen  
togo forces fire on protesters  seven wounded,lome  reuters    security forces in togo fired bullets and teargas on thursday  wounding at least seven people as they sought to break up violent protests against the  year ruling family dynasty in the west african banking and transport hub  activists have been demonstrating since august against president faure gnassingbe s refusal to give a clear date for stepping aside and to allow opposition parties to flourish in the region s only country that still does not accept presidential term limits  a reuters cameraman saw trucks carrying armed paramilitary gendarmes drive into crowds and fire volleys of teargas  protesters in the lome suburb of be  flanked by rundown buildings and palm trees  set up barricades  burned tyres and threw stones at the security forces   we ve received seven people wounded by bullets so far   said a doctor at the social medical centre in be  where some were being wrapped in bandages  the former french colony of  million people is home to several large firms  including ecobank and regional airline asky  and has undergone major port upgrades as the president has sought to turn the resource poor nation into a commercial hub  but a history of repression and the monopoly of power by one family   faure took power in  upon the death of his father gnassingbe eyadema  who had ruled for  years   threaten its stability   ghassingbe s opponents says reforms announced last month  in response to august s protests  will still allow him to run the west african country until   ,worldnews,1,togo forces fire on protesters  seven wounded lome  reuters    security forces in togo fired bullets and teargas on thursday  wounding at least seven people as they sought to break up violent protests against the  year ruling family dynasty in the west african banking and transport hub  activists have been demonstrating since august against president faure gnassingbe s refusal to give a clear date for stepping aside and to allow opposition parties to flourish in the region s only country that still does not accept presidential term limits  a reuters cameraman saw trucks carrying armed paramilitary gendarmes drive into crowds and fire volleys of teargas  protesters in the lome suburb of be  flanked by rundown buildings and palm trees  set up barricades  burned tyres and threw stones at the security forces   we ve received seven people wounded by bullets so far   said a doctor at the social medical centre in be  where some were being wrapped in bandages  the former french colony of  million people is home to several large firms  including ecobank and regional airline asky  and has undergone major port upgrades as the president has sought to turn the resource poor nation into a commercial hub  but a history of repression and the monopoly of power by one family   faure took power in  upon the death of his father gnassingbe eyadema  who had ruled for  years   threaten its stability   ghassingbe s opponents says reforms announced last month  in response to august s protests  will still allow him to run the west african country until   
putin says russia hopes to broaden cooperation with u s ,sochi  russia  reuters    russian president vladimir putin said on thursday he hoped moscow could cooperate with washington in a broader range of fields    we have dialogue at the work level and on the level of the special services  the defense ministries  the foreign ministries  we achieve joint results   putin said at a forum with scholars   we have to expand our cooperation to other spheres   ,worldnews,1,putin says russia hopes to broaden cooperation with u s  sochi  russia  reuters    russian president vladimir putin said on thursday he hoped moscow could cooperate with washington in a broader range of fields    we have dialogue at the work level and on the level of the special services  the defense ministries  the foreign ministries  we achieve joint results   putin said at a forum with scholars   we have to expand our cooperation to other spheres   
putin says doubts u s  strike on north korea would destroy arsenal,sochi  russia  reuters    russian president vladimir putin said on thursday he doubted that a possible u s  preventative strike on north korea would destroy all of pyongyang s weapons  ,worldnews,1,putin says doubts u s  strike on north korea would destroy arsenal sochi  russia  reuters    russian president vladimir putin said on thursday he doubted that a possible u s  preventative strike on north korea would destroy all of pyongyang s weapons  
putin says trump should be respected,sochi  russia  reuters    russian president vladimir putin said on thursday president donald trump should be respected because he has a democratic mandate   he has been elected by the american people and at least because of this he should be respected  even if we disagree with his position   putin said at a forum with scholars  ,worldnews,1,putin says trump should be respected sochi  russia  reuters    russian president vladimir putin said on thursday president donald trump should be respected because he has a democratic mandate   he has been elected by the american people and at least because of this he should be respected  even if we disagree with his position   putin said at a forum with scholars  
